,country,year,sex,age,suicides_no,population,crude_rate_per_100k
456,Anguilla,1990,female,15-24,0,193.3153901734104,13.185093722737907
457,Anguilla,1990,female,25-34,0,193.3153901734104,13.185093722737907
458,Anguilla,1990,female,35-54,0,193.3153901734104,13.185093722737907
459,Anguilla,1990,female,05-14,0,193.3153901734104,13.185093722737907
460,Anguilla,1990,female,55-74,0,193.3153901734104,13.185093722737907
461,Anguilla,1990,female,75+,0,193.3153901734104,13.185093722737907
462,Anguilla,1990,male,15-24,0,193.3153901734104,13.185093722737907
463,Anguilla,1990,male,25-34,0,193.3153901734104,13.185093722737907
464,Anguilla,1990,male,35-54,0,193.3153901734104,13.185093722737907
465,Anguilla,1990,male,05-14,0,193.3153901734104,13.185093722737907
466,Anguilla,1990,male,55-74,0,193.3153901734104,13.185093722737907
467,Anguilla,1990,male,75+,0,193.3153901734104,13.185093722737907
468,Anguilla,1991,female,15-24,0,193.3153901734104,13.185093722737907
469,Anguilla,1991,female,25-34,0,193.3153901734104,13.185093722737907
470,Anguilla,1991,female,35-54,0,193.3153901734104,13.185093722737907
471,Anguilla,1991,female,05-14,0,193.3153901734104,13.185093722737907
472,Anguilla,1991,female,55-74,0,193.3153901734104,13.185093722737907
473,Anguilla,1991,female,75+,0,193.3153901734104,13.185093722737907
474,Anguilla,1991,male,15-24,0,193.3153901734104,13.185093722737907
475,Anguilla,1991,male,25-34,0,193.3153901734104,13.185093722737907
476,Anguilla,1991,male,35-54,0,193.3153901734104,13.185093722737907
477,Anguilla,1991,male,05-14,0,193.3153901734104,13.185093722737907
478,Anguilla,1991,male,55-74,0,193.3153901734104,13.185093722737907
479,Anguilla,1991,male,75+,0,193.3153901734104,13.185093722737907
480,Anguilla,1992,female,15-24,0,193.3153901734104,13.185093722737907
481,Anguilla,1992,female,25-34,0,193.3153901734104,13.185093722737907
482,Anguilla,1992,female,35-54,0,193.3153901734104,13.185093722737907
483,Anguilla,1992,female,05-14,0,193.3153901734104,13.185093722737907
484,Anguilla,1992,female,55-74,0,193.3153901734104,13.185093722737907
485,Anguilla,1992,female,75+,0,193.3153901734104,13.185093722737907
486,Anguilla,1992,male,15-24,0,193.3153901734104,13.185093722737907
487,Anguilla,1992,male,25-34,0,193.3153901734104,13.185093722737907
488,Anguilla,1992,male,35-54,0,193.3153901734104,13.185093722737907
489,Anguilla,1992,male,05-14,0,193.3153901734104,13.185093722737907
490,Anguilla,1992,male,55-74,0,193.3153901734104,13.185093722737907
491,Anguilla,1992,male,75+,0,193.3153901734104,13.185093722737907
492,Anguilla,1993,female,15-24,0,193.3153901734104,13.185093722737907
493,Anguilla,1993,female,25-34,0,193.3153901734104,13.185093722737907
494,Anguilla,1993,female,35-54,0,193.3153901734104,13.185093722737907
495,Anguilla,1993,female,05-14,0,193.3153901734104,13.185093722737907
496,Anguilla,1993,female,55-74,0,193.3153901734104,13.185093722737907
497,Anguilla,1993,female,75+,0,193.3153901734104,13.185093722737907
498,Anguilla,1993,male,15-24,0,193.3153901734104,13.185093722737907
499,Anguilla,1993,male,25-34,0,193.3153901734104,13.185093722737907
500,Anguilla,1993,male,35-54,0,193.3153901734104,13.185093722737907
501,Anguilla,1993,male,05-14,0,193.3153901734104,13.185093722737907
502,Anguilla,1993,male,55-74,0,193.3153901734104,13.185093722737907
503,Anguilla,1993,male,75+,0,193.3153901734104,13.185093722737907
504,Anguilla,1994,female,15-24,0,193.3153901734104,13.185093722737907
505,Anguilla,1994,female,25-34,0,193.3153901734104,13.185093722737907
506,Anguilla,1994,female,35-54,0,193.3153901734104,13.185093722737907
507,Anguilla,1994,female,05-14,0,193.3153901734104,13.185093722737907
508,Anguilla,1994,female,55-74,0,193.3153901734104,13.185093722737907
509,Anguilla,1994,female,75+,0,193.3153901734104,13.185093722737907
510,Anguilla,1994,male,15-24,0,193.3153901734104,13.185093722737907
511,Anguilla,1994,male,25-34,0,193.3153901734104,13.185093722737907
512,Anguilla,1994,male,35-54,0,193.3153901734104,13.185093722737907
513,Anguilla,1994,male,05-14,0,193.3153901734104,13.185093722737907
514,Anguilla,1994,male,55-74,0,193.3153901734104,13.185093722737907
515,Anguilla,1994,male,75+,0,193.3153901734104,13.185093722737907
516,Anguilla,1995,female,15-24,0,193.3153901734104,13.185093722737907
517,Anguilla,1995,female,25-34,0,193.3153901734104,13.185093722737907
518,Anguilla,1995,female,35-54,0,193.3153901734104,13.185093722737907
519,Anguilla,1995,female,05-14,0,193.3153901734104,13.185093722737907
520,Anguilla,1995,female,55-74,0,193.3153901734104,13.185093722737907
521,Anguilla,1995,female,75+,0,193.3153901734104,13.185093722737907
522,Anguilla,1995,male,15-24,0,193.3153901734104,13.185093722737907
523,Anguilla,1995,male,25-34,0,193.3153901734104,13.185093722737907
524,Anguilla,1995,male,35-54,0,193.3153901734104,13.185093722737907
525,Anguilla,1995,male,05-14,0,193.3153901734104,13.185093722737907
526,Anguilla,1995,male,55-74,0,193.3153901734104,13.185093722737907
527,Anguilla,1995,male,75+,0,193.3153901734104,13.185093722737907
528,Anguilla,2000,female,15-24,0,193.3153901734104,13.185093722737907
529,Anguilla,2000,female,25-34,0,193.3153901734104,13.185093722737907
530,Anguilla,2000,female,35-54,0,193.3153901734104,13.185093722737907
531,Anguilla,2000,female,05-14,0,193.3153901734104,13.185093722737907
532,Anguilla,2000,female,55-74,0,193.3153901734104,13.185093722737907
533,Anguilla,2000,female,75+,0,193.3153901734104,13.185093722737907
534,Anguilla,2000,male,15-24,0,193.3153901734104,13.185093722737907
535,Anguilla,2000,male,25-34,0,193.3153901734104,13.185093722737907
536,Anguilla,2000,male,35-54,0,193.3153901734104,13.185093722737907
537,Anguilla,2000,male,05-14,0,193.3153901734104,13.185093722737907
538,Anguilla,2000,male,55-74,0,193.3153901734104,13.185093722737907
539,Anguilla,2000,male,75+,0,193.3153901734104,13.185093722737907
540,Anguilla,2001,female,15-24,0,193.3153901734104,13.185093722737907
541,Anguilla,2001,female,25-34,0,193.3153901734104,13.185093722737907
542,Anguilla,2001,female,35-54,0,193.3153901734104,13.185093722737907
543,Anguilla,2001,female,05-14,0,193.3153901734104,13.185093722737907
544,Anguilla,2001,female,55-74,0,193.3153901734104,13.185093722737907
545,Anguilla,2001,female,75+,0,193.3153901734104,13.185093722737907
546,Anguilla,2001,male,15-24,0,193.3153901734104,13.185093722737907
547,Anguilla,2001,male,25-34,0,193.3153901734104,13.185093722737907
548,Anguilla,2001,male,35-54,0,193.3153901734104,13.185093722737907
549,Anguilla,2001,male,05-14,0,193.3153901734104,13.185093722737907
550,Anguilla,2001,male,55-74,0,193.3153901734104,13.185093722737907
551,Anguilla,2001,male,75+,0,193.3153901734104,13.185093722737907
552,Anguilla,2002,female,15-24,0,193.3153901734104,13.185093722737907
553,Anguilla,2002,female,25-34,0,193.3153901734104,13.185093722737907
554,Anguilla,2002,female,35-54,0,193.3153901734104,13.185093722737907
555,Anguilla,2002,female,05-14,0,193.3153901734104,13.185093722737907
556,Anguilla,2002,female,55-74,0,193.3153901734104,13.185093722737907
557,Anguilla,2002,female,75+,0,193.3153901734104,13.185093722737907
558,Anguilla,2002,male,15-24,0,193.3153901734104,13.185093722737907
559,Anguilla,2002,male,25-34,0,193.3153901734104,13.185093722737907
560,Anguilla,2002,male,35-54,1,193.3153901734104,13.185093722737907
561,Anguilla,2002,male,05-14,0,193.3153901734104,13.185093722737907
562,Anguilla,2002,male,55-74,0,193.3153901734104,13.185093722737907
563,Anguilla,2002,male,75+,0,193.3153901734104,13.185093722737907
564,Anguilla,2003,female,15-24,0,193.3153901734104,13.185093722737907
565,Anguilla,2003,female,25-34,0,193.3153901734104,13.185093722737907
566,Anguilla,2003,female,35-54,0,193.3153901734104,13.185093722737907
567,Anguilla,2003,female,05-14,0,193.3153901734104,13.185093722737907
568,Anguilla,2003,female,55-74,0,193.3153901734104,13.185093722737907
569,Anguilla,2003,female,75+,0,193.3153901734104,13.185093722737907
570,Anguilla,2003,male,15-24,0,193.3153901734104,13.185093722737907
571,Anguilla,2003,male,25-34,0,193.3153901734104,13.185093722737907
572,Anguilla,2003,male,35-54,0,193.3153901734104,13.185093722737907
573,Anguilla,2003,male,05-14,0,193.3153901734104,13.185093722737907
574,Anguilla,2003,male,55-74,0,193.3153901734104,13.185093722737907
575,Anguilla,2003,male,75+,0,193.3153901734104,13.185093722737907
576,Anguilla,2004,female,15-24,0,193.3153901734104,13.185093722737907
577,Anguilla,2004,female,25-34,0,193.3153901734104,13.185093722737907
578,Anguilla,2004,female,35-54,0,193.3153901734104,13.185093722737907
579,Anguilla,2004,female,05-14,0,193.3153901734104,13.185093722737907
580,Anguilla,2004,female,55-74,0,193.3153901734104,13.185093722737907
581,Anguilla,2004,female,75+,0,193.3153901734104,13.185093722737907
582,Anguilla,2004,male,15-24,0,193.3153901734104,13.185093722737907
583,Anguilla,2004,male,25-34,0,193.3153901734104,13.185093722737907
584,Anguilla,2004,male,35-54,0,193.3153901734104,13.185093722737907
585,Anguilla,2004,male,05-14,0,193.3153901734104,13.185093722737907
586,Anguilla,2004,male,55-74,0,193.3153901734104,13.185093722737907
587,Anguilla,2004,male,75+,0,193.3153901734104,13.185093722737907
588,Anguilla,2005,female,15-24,0,193.3153901734104,13.185093722737907
589,Anguilla,2005,female,25-34,0,193.3153901734104,13.185093722737907
590,Anguilla,2005,female,35-54,0,193.3153901734104,13.185093722737907
591,Anguilla,2005,female,05-14,0,193.3153901734104,13.185093722737907
592,Anguilla,2005,female,55-74,0,193.3153901734104,13.185093722737907
593,Anguilla,2005,female,75+,0,193.3153901734104,13.185093722737907
594,Anguilla,2005,male,15-24,0,193.3153901734104,13.185093722737907
595,Anguilla,2005,male,25-34,0,193.3153901734104,13.185093722737907
596,Anguilla,2005,male,35-54,0,193.3153901734104,13.185093722737907
597,Anguilla,2005,male,05-14,0,193.3153901734104,13.185093722737907
598,Anguilla,2005,male,55-74,0,193.3153901734104,13.185093722737907
599,Anguilla,2005,male,75+,0,193.3153901734104,13.185093722737907
600,Anguilla,2006,female,15-24,0,193.3153901734104,13.185093722737907
601,Anguilla,2006,female,25-34,0,193.3153901734104,13.185093722737907
602,Anguilla,2006,female,35-54,0,193.3153901734104,13.185093722737907
603,Anguilla,2006,female,05-14,0,193.3153901734104,13.185093722737907
604,Anguilla,2006,female,55-74,0,193.3153901734104,13.185093722737907
605,Anguilla,2006,female,75+,0,193.3153901734104,13.185093722737907
606,Anguilla,2006,male,15-24,0,193.3153901734104,13.185093722737907
607,Anguilla,2006,male,25-34,0,193.3153901734104,13.185093722737907
608,Anguilla,2006,male,35-54,0,193.3153901734104,13.185093722737907
609,Anguilla,2006,male,05-14,0,193.3153901734104,13.185093722737907
610,Anguilla,2006,male,55-74,0,193.3153901734104,13.185093722737907
611,Anguilla,2006,male,75+,0,193.3153901734104,13.185093722737907
612,Anguilla,2008,female,15-24,0,193.3153901734104,13.185093722737907
613,Anguilla,2008,female,25-34,0,193.3153901734104,13.185093722737907
614,Anguilla,2008,female,35-54,0,193.3153901734104,13.185093722737907
615,Anguilla,2008,female,05-14,0,193.3153901734104,13.185093722737907
616,Anguilla,2008,female,55-74,0,193.3153901734104,13.185093722737907
617,Anguilla,2008,female,75+,0,193.3153901734104,13.185093722737907
618,Anguilla,2008,male,15-24,0,193.3153901734104,13.185093722737907
619,Anguilla,2008,male,25-34,0,193.3153901734104,13.185093722737907
620,Anguilla,2008,male,35-54,0,193.3153901734104,13.185093722737907
621,Anguilla,2008,male,05-14,0,193.3153901734104,13.185093722737907
622,Anguilla,2008,male,55-74,0,193.3153901734104,13.185093722737907
623,Anguilla,2008,male,75+,0,193.3153901734104,13.185093722737907
624,Anguilla,2009,female,15-24,0,193.3153901734104,13.185093722737907
625,Anguilla,2009,female,25-34,0,193.3153901734104,13.185093722737907
626,Anguilla,2009,female,35-54,0,193.3153901734104,13.185093722737907
627,Anguilla,2009,female,05-14,0,193.3153901734104,13.185093722737907
628,Anguilla,2009,female,55-74,0,193.3153901734104,13.185093722737907
629,Anguilla,2009,female,75+,0,193.3153901734104,13.185093722737907
630,Anguilla,2009,male,15-24,0,193.3153901734104,13.185093722737907
631,Anguilla,2009,male,25-34,0,193.3153901734104,13.185093722737907
632,Anguilla,2009,male,35-54,0,193.3153901734104,13.185093722737907
633,Anguilla,2009,male,05-14,0,193.3153901734104,13.185093722737907
634,Anguilla,2009,male,55-74,0,193.3153901734104,13.185093722737907
635,Anguilla,2009,male,75+,0,193.3153901734104,13.185093722737907
636,Anguilla,2010,female,15-24,0,193.3153901734104,13.185093722737907
637,Anguilla,2010,female,25-34,0,193.3153901734104,13.185093722737907
638,Anguilla,2010,female,35-54,0,193.3153901734104,13.185093722737907
639,Anguilla,2010,female,05-14,0,193.3153901734104,13.185093722737907
640,Anguilla,2010,female,55-74,0,193.3153901734104,13.185093722737907
641,Anguilla,2010,female,75+,0,193.3153901734104,13.185093722737907
642,Anguilla,2010,male,15-24,0,193.3153901734104,13.185093722737907
643,Anguilla,2010,male,25-34,0,193.3153901734104,13.185093722737907
644,Anguilla,2010,male,35-54,0,193.3153901734104,13.185093722737907
645,Anguilla,2010,male,05-14,0,193.3153901734104,13.185093722737907
646,Anguilla,2010,male,55-74,0,193.3153901734104,13.185093722737907
647,Anguilla,2010,male,75+,0,193.3153901734104,13.185093722737907
648,Anguilla,2011,female,15-24,0,193.3153901734104,13.185093722737907
649,Anguilla,2011,female,25-34,0,193.3153901734104,13.185093722737907
650,Anguilla,2011,female,35-54,0,193.3153901734104,13.185093722737907
651,Anguilla,2011,female,05-14,0,193.3153901734104,13.185093722737907
652,Anguilla,2011,female,55-74,0,193.3153901734104,13.185093722737907
653,Anguilla,2011,female,75+,0,193.3153901734104,13.185093722737907
654,Anguilla,2011,male,15-24,0,193.3153901734104,13.185093722737907
655,Anguilla,2011,male,25-34,0,193.3153901734104,13.185093722737907
656,Anguilla,2011,male,35-54,0,193.3153901734104,13.185093722737907
657,Anguilla,2011,male,05-14,0,193.3153901734104,13.185093722737907
658,Anguilla,2011,male,55-74,1,193.3153901734104,13.185093722737907
659,Anguilla,2011,male,75+,0,193.3153901734104,13.185093722737907
660,Anguilla,2012,female,15-24,0,193.3153901734104,13.185093722737907
661,Anguilla,2012,female,25-34,0,193.3153901734104,13.185093722737907
662,Anguilla,2012,female,35-54,0,193.3153901734104,13.185093722737907
663,Anguilla,2012,female,05-14,0,193.3153901734104,13.185093722737907
664,Anguilla,2012,female,55-74,0,193.3153901734104,13.185093722737907
665,Anguilla,2012,female,75+,0,193.3153901734104,13.185093722737907
666,Anguilla,2012,male,15-24,0,193.3153901734104,13.185093722737907
667,Anguilla,2012,male,25-34,0,193.3153901734104,13.185093722737907
668,Anguilla,2012,male,35-54,0,193.3153901734104,13.185093722737907
669,Anguilla,2012,male,05-14,0,193.3153901734104,13.185093722737907
670,Anguilla,2012,male,55-74,0,193.3153901734104,13.185093722737907
671,Anguilla,2012,male,75+,0,193.3153901734104,13.185093722737907
672,Anguilla,2013,female,15-24,0,193.3153901734104,13.185093722737907
673,Anguilla,2013,female,25-34,0,193.3153901734104,13.185093722737907
674,Anguilla,2013,female,35-54,0,193.3153901734104,13.185093722737907
675,Anguilla,2013,female,05-14,0,193.3153901734104,13.185093722737907
676,Anguilla,2013,female,55-74,0,193.3153901734104,13.185093722737907
677,Anguilla,2013,female,75+,0,193.3153901734104,13.185093722737907
678,Anguilla,2013,male,15-24,0,193.3153901734104,13.185093722737907
679,Anguilla,2013,male,25-34,0,193.3153901734104,13.185093722737907
680,Anguilla,2013,male,35-54,0,193.3153901734104,13.185093722737907
681,Anguilla,2013,male,05-14,0,193.3153901734104,13.185093722737907
682,Anguilla,2013,male,55-74,0,193.3153901734104,13.185093722737907
683,Anguilla,2013,male,75+,0,193.3153901734104,13.185093722737907
684,Anguilla,2014,female,15-24,0,193.3153901734104,13.185093722737907
685,Anguilla,2014,female,25-34,0,193.3153901734104,13.185093722737907
686,Anguilla,2014,female,35-54,0,193.3153901734104,13.185093722737907
687,Anguilla,2014,female,05-14,0,193.3153901734104,13.185093722737907
688,Anguilla,2014,female,55-74,0,193.3153901734104,13.185093722737907
689,Anguilla,2014,female,75+,0,193.3153901734104,13.185093722737907
690,Anguilla,2014,male,15-24,0,193.3153901734104,13.185093722737907
691,Anguilla,2014,male,25-34,0,193.3153901734104,13.185093722737907
692,Anguilla,2014,male,35-54,0,193.3153901734104,13.185093722737907
693,Anguilla,2014,male,05-14,0,193.3153901734104,13.185093722737907
694,Anguilla,2014,male,55-74,0,193.3153901734104,13.185093722737907
695,Anguilla,2014,male,75+,0,193.3153901734104,13.185093722737907
696,Anguilla,2015,female,15-24,0,193.3153901734104,13.185093722737907
697,Anguilla,2015,female,25-34,0,193.3153901734104,13.185093722737907
698,Anguilla,2015,female,35-54,0,193.3153901734104,13.185093722737907
699,Anguilla,2015,female,05-14,0,193.3153901734104,13.185093722737907
700,Anguilla,2015,female,55-74,0,193.3153901734104,13.185093722737907
701,Anguilla,2015,female,75+,0,193.3153901734104,13.185093722737907
702,Anguilla,2015,male,15-24,0,193.3153901734104,13.185093722737907
703,Anguilla,2015,male,25-34,0,193.3153901734104,13.185093722737907
704,Anguilla,2015,male,35-54,0,193.3153901734104,13.185093722737907
705,Anguilla,2015,male,05-14,0,193.3153901734104,13.185093722737907
706,Anguilla,2015,male,55-74,0,193.3153901734104,13.185093722737907
707,Anguilla,2015,male,75+,0,193.3153901734104,13.185093722737907
708,Anguilla,2016,female,15-24,0,193.3153901734104,13.185093722737907
709,Anguilla,2016,female,25-34,0,193.3153901734104,13.185093722737907
710,Anguilla,2016,female,35-54,0,193.3153901734104,13.185093722737907
